date,hour,production
2022-01-05,10,16.568
2022-01-05,11,18.141
2022-01-05,12,19.844
2022-01-05,13,16.318
2022-01-05,14,9.132
2022-01-05,15,4.286
2022-01-05,16,2.798
2022-01-05,17,1.325
2022-01-05,18,0
2022-01-05,19,0
2022-01-05,20,0
2022-01-05,21,0
2022-01-05,22,0
2022-01-05,23,0
2022-01-06,0,0
2022-01-06,1,0
2022-01-06,2,0
2022-01-06,3,0
2022-01-06,4,0
2022-01-06,5,0
2022-01-06,6,0
2022-01-06,7,0
2022-01-06,8,2.329
2022-01-06,9,4.882
2022-01-06,10,17.826
2022-01-06,11,13.261
2022-01-06,12,8.693
2022-01-06,13,10.396
2022-01-06,14,11.4
2022-01-06,15,5.859
2022-01-06,16,3.021
2022-01-06,17,0.411
2022-01-06,18,0
2022-01-06,19,0
2022-01-06,20,0
2022-01-06,21,0
2022-01-06,22,0
2022-01-06,23,0
2022-01-07,0,0
2022-01-07,1,0
2022-01-07,2,0
2022-01-07,3,0
2022-01-07,4,0
2022-01-07,5,0
2022-01-07,6,0
2022-01-07,7,0
2022-01-07,8,0.661
2022-01-07,9,4.344
2022-01-07,10,9.985
2022-01-07,11,12.885
2022-01-07,12,20.852
2022-01-07,13,24.693
2022-01-07,14,11.374
2022-01-07,15,22.709
2022-01-07,16,6.901
2022-01-07,17,0.54
2022-01-07,18,0
2022-01-07,19,0
2022-01-07,20,0
2022-01-07,21,0
2022-01-07,22,0
2022-01-07,23,0
2022-01-08,0,0
2022-01-08,1,0
2022-01-08,2,0
2022-01-08,3,0
2022-01-08,4,0
2022-01-08,5,0
2022-01-08,6,0
2022-01-08,7,0
2022-01-08,8,3.213
2022-01-08,9,13.196
2022-01-08,10,26.615
2022-01-08,11,32.099
2022-01-08,12,22.459
2022-01-08,13,13.857
2022-01-08,14,16.983
2022-01-08,15,9.113
2022-01-08,16,8.535
2022-01-08,17,1.198
2022-01-08,18,0
2022-01-08,19,0
2022-01-08,20,0
2022-01-08,21,0
2022-01-08,22,0
2022-01-08,23,0
2022-01-09,0,0
2022-01-09,1,0
2022-01-09,2,0
2022-01-09,3,0
2022-01-09,4,0
2022-01-09,5,0
2022-01-09,6,0
2022-01-09,7,0
2022-01-09,8,1.356
2022-01-09,9,5.098
2022-01-09,10,9.67
2022-01-09,11,24.539
2022-01-09,12,29.323
2022-01-09,13,18.114
2022-01-09,14,10.05
2022-01-09,15,10.138
2022-01-09,16,4.879
2022-01-09,17,0.13
2022-01-09,18,0
2022-01-09,19,0
2022-01-09,20,0
2022-01-09,21,0
2022-01-09,22,0
2022-01-09,23,0
2022-01-10,0,0
2022-01-10,1,0
2022-01-10,2,0
2022-01-10,3,0
2022-01-10,4,0
2022-01-10,5,0
2022-01-10,6,0
2022-01-10,7,0
2022-01-10,8,0.437
2022-01-10,9,14.995
2022-01-10,10,27.028
2022-01-10,11,19.682
2022-01-10,12,19.563
2022-01-10,13,19.402
2022-01-10,14,10.266
2022-01-10,15,5.421
2022-01-10,16,2.267
2022-01-10,17,0.341
2022-01-10,18,0
2022-01-10,19,0
2022-01-10,20,0
2022-01-10,21,0
2022-01-10,22,0
2022-01-10,23,0
2022-01-11,0,0
2022-01-11,1,0
2022-01-11,2,0
2022-01-11,3,0
2022-01-11,4,0
2022-01-11,5,0
2022-01-11,6,0
2022-01-11,7,0
2022-01-11,8,0.283
2022-01-11,9,1.291
2022-01-11,10,2.425
2022-01-11,11,3.841
2022-01-11,12,5.136
2022-01-11,13,6.485
2022-01-11,14,8.409
2022-01-11,15,3.494
2022-01-11,16,0.791
2022-01-11,17,0.091
2022-01-11,18,0
2022-01-11,19,0
2022-01-11,20,0
2022-01-11,21,0
2022-01-11,22,0
2022-01-11,23,0
2022-01-12,0,0
2022-01-12,1,0
2022-01-12,2,0
2022-01-12,3,0
2022-01-12,4,0
2022-01-12,5,0
2022-01-12,6,0
2022-01-12,7,0
2022-01-12,8,0.03
2022-01-12,9,0.472
2022-01-12,10,1.414
2022-01-12,11,5.925
2022-01-12,12,1.541
2022-01-12,13,1.921
2022-01-12,14,1.668
2022-01-12,15,1.322
2022-01-12,16,1.825
2022-01-12,17,1.164
2022-01-12,18,0
2022-01-12,19,0
2022-01-12,20,0
2022-01-12,21,0
2022-01-12,22,0
2022-01-12,23,0
2022-01-15,0,0
2022-01-15,1,0
2022-01-15,2,0
2022-01-15,3,0
2022-01-15,4,0
2022-01-15,5,0
2022-01-15,6,0
2022-01-15,7,0
2022-01-15,8,5.571
2022-01-15,9,26.48
2022-01-15,10,34.55
2022-01-15,11,34.55
2022-01-15,12,34.52
2022-01-15,13,34.55
2022-01-15,14,34.55
2022-01-15,15,32.19
2022-01-15,16,18.58
2022-01-15,17,3.02
2022-01-15,18,0
2022-01-15,19,0
2022-01-15,20,0
2022-01-15,21,0
2022-01-15,22,0
2022-01-15,23,0
2022-01-16,0,0
2022-01-16,1,0
2022-01-16,2,0
2022-01-16,3,0
2022-01-16,4,0
2022-01-16,5,0
2022-01-16,6,0
2022-01-16,7,0
2022-01-16,8,6.54
2022-01-16,9,27.31
2022-01-16,10,34.04
2022-01-16,11,34.33
2022-01-16,12,32.03
2022-01-16,13,33.67
2022-01-16,14,33.96
2022-01-16,15,31.99
2022-01-16,16,15.94
2022-01-16,17,2.64
2022-01-16,18,0
2022-01-16,19,0
2022-01-16,20,0
2022-01-16,21,0
2022-01-16,22,0
2022-01-16,23,0
2022-01-17,0,0
2022-01-17,1,0
2022-01-17,2,0
2022-01-17,3,0
2022-01-17,4,0
2022-01-17,5,0
2022-01-17,6,0
2022-01-17,7,0.03
2022-01-17,8,6.26
2022-01-17,9,27.31
2022-01-17,10,34.52
2022-01-17,11,34.55
2022-01-17,12,34.55
2022-01-17,13,34.52
2022-01-17,14,34.8
2022-01-17,15,33.13
2022-01-17,16,19.46
2022-01-17,17,3.46
2022-01-17,18,0
2022-01-17,19,0
2022-01-17,20,0
2022-01-17,21,0
2022-01-17,22,0
2022-01-17,23,0
2022-01-18,0,0
2022-01-18,1,0
2022-01-18,2,0
2022-01-18,3,0
2022-01-18,4,0
2022-01-18,5,0
2022-01-18,6,0
2022-01-18,7,0
2022-01-18,8,1.1
2022-01-18,9,14.93
2022-01-18,10,10.14
2022-01-18,11,3.49
2022-01-18,12,8.5
2022-01-18,13,2.01
2022-01-18,14,8.12
2022-01-18,15,7.71
2022-01-18,16,1.04
2022-01-18,17,0.24
2022-01-18,18,0
2022-01-18,19,0
2022-01-18,20,0
2022-01-18,21,0
2022-01-18,22,0
2022-01-18,23,0
2022-01-19,0,0
2022-01-19,1,0
2022-01-19,2,0
2022-01-19,3,0
2022-01-19,4,0
2022-01-19,5,0
2022-01-19,6,0
2022-01-19,7,0
2022-01-19,8,7.55
2022-01-19,9,26.45
2022-01-19,10,32.44
2022-01-19,11,34.21
2022-01-19,12,33.82
2022-01-19,13,31.81
2022-01-19,14,24.63
2022-01-19,15,13.89
2022-01-19,16,8.06
2022-01-19,17,2.32
2022-01-19,18,0
2022-01-19,19,0
2022-01-19,20,0
2022-01-19,21,0
2022-01-19,22,0
2022-01-19,23,0
2022-01-20,0,0
2022-01-20,1,0
2022-01-20,2,0
2022-01-20,3,0
2022-01-20,4,0
2022-01-20,5,0
2022-01-20,6,0
2022-01-20,7,0
2022-01-20,8,5.92
2022-01-20,9,26.99
2022-01-20,10,34.55
2022-01-20,11,34.52
2022-01-20,12,34.55
2022-01-20,13,34.52
2022-01-20,14,34.56
2022-01-20,15,32.97
2022-01-20,16,20.56
2022-01-20,17,4.06
2022-01-20,18,0
2022-01-20,19,0
2022-01-20,20,0
2022-01-20,21,0
2022-01-20,22,0
2022-01-20,23,0
2022-01-21,0,0
2022-01-21,1,0
2022-01-21,2,0
2022-01-21,3,0
2022-01-21,4,0
2022-01-21,5,0
2022-01-21,6,0
2022-01-21,7,0.03
2022-01-21,8,6.42
2022-01-21,9,27.71
2022-01-21,10,34.55
2022-01-21,11,34.3
2022-01-21,12,16.95
2022-01-21,13,19.02
2022-01-21,14,21.13
2022-01-21,15,25.07
2022-01-21,16,6.86
2022-01-21,17,3.14
2022-01-21,18,0
2022-01-21,19,0
2022-01-21,20,0
2022-01-21,21,0
2022-01-21,22,0
2022-01-21,23,0
2022-01-22,0,0
2022-01-22,1,0
2022-01-22,2,0
2022-01-22,3,0
2022-01-22,4,0
2022-01-22,5,0
2022-01-22,6,0
2022-01-22,7,0
2022-01-22,8,0.06
2022-01-22,9,1.44
2022-01-22,10,1.54
2022-01-22,11,5.69
2022-01-22,12,15.97
2022-01-22,13,14.89
2022-01-22,14,4.16
2022-01-22,15,1.6
2022-01-22,16,0.28
2022-01-22,17,0
2022-01-22,18,0
2022-01-22,19,0
2022-01-22,20,0
2022-01-22,21,0
2022-01-22,22,0
2022-01-22,23,0
2022-01-23,0,0
2022-01-23,1,0
2022-01-23,2,0
2022-01-23,3,0
2022-01-23,4,0
2022-01-23,5,0
2022-01-23,6,0
2022-01-23,7,0
2022-01-23,8,8.22
2022-01-23,9,25.57
2022-01-23,10,32
2022-01-23,11,34.55
2022-01-23,12,29.1
2022-01-23,13,26.93
2022-01-23,14,25.92
2022-01-23,15,27.28
2022-01-23,16,24.03
2022-01-23,17,4.4
2022-01-23,18,0
2022-01-23,19,0
2022-01-23,20,0
2022-01-23,21,0
2022-01-23,22,0
2022-01-23,23,0
2022-01-24,0,0
2022-01-24,1,0
2022-01-24,2,0
2022-01-24,3,0
2022-01-24,4,0
2022-01-24,5,0
2022-01-24,6,0
2022-01-24,7,0.03
2022-01-24,8,4.3
2022-01-24,9,28.47
2022-01-24,10,34.55
2022-01-24,11,34.52
2022-01-24,12,28.88
2022-01-24,13,34.49
2022-01-24,14,34.52
2022-01-24,15,33.45
2022-01-24,16,21.98
2022-01-24,17,4.79
2022-01-24,18,0
2022-01-24,19,0
2022-01-24,20,0
2022-01-24,21,0
2022-01-24,22,0
2022-01-24,23,0
2022-01-25,0,0
2022-01-25,1,0
2022-01-25,2,0
2022-01-25,3,0
2022-01-25,4,0
2022-01-25,5,0
2022-01-25,6,0
2022-01-25,7,0
2022-01-25,8,0
2022-01-25,9,0.03
2022-01-25,10,0.15
2022-01-25,11,3.24
2022-01-25,12,9.9
2022-01-25,13,10.52
2022-01-25,14,6.29
2022-01-25,15,1.29
2022-01-25,16,0.12
2022-01-25,17,0
2022-01-25,18,0
2022-01-25,19,0
2022-01-25,20,0
2022-01-25,21,0
2022-01-25,22,0
2022-01-25,23,0
2022-01-26,0,0
2022-01-26,1,0
2022-01-26,2,0
2022-01-26,3,0
2022-01-26,4,0
2022-01-26,5,0
2022-01-26,6,0
2022-01-26,7,0
2022-01-26,8,0.09
2022-01-26,9,0.09
2022-01-26,10,0.6
2022-01-26,11,1.82
2022-01-26,12,6.07
2022-01-26,13,7.34
2022-01-26,14,5.29
2022-01-26,15,3.68
2022-01-26,16,2.2
2022-01-26,17,0.34
2022-01-26,18,0
2022-01-26,19,0
2022-01-26,20,0
2022-01-26,21,0
2022-01-26,22,0
2022-01-26,23,0
2022-01-27,0,0
2022-01-27,1,0
2022-01-27,2,0
2022-01-27,3,0
2022-01-27,4,0
2022-01-27,5,0
2022-01-27,6,0
2022-01-27,7,0
2022-01-27,8,2.8
2022-01-27,9,13.26
2022-01-27,10,23.43
2022-01-27,11,28.82
2022-01-27,12,31.43
2022-01-27,13,33.23
2022-01-27,14,34.52
2022-01-27,15,33.79
2022-01-27,16,23.34
2022-01-27,17,5.63
2022-01-27,18,0
2022-01-27,19,0
2022-01-27,20,0
2022-01-27,21,0
2022-01-27,22,0
2022-01-27,23,0
2022-01-28,0,0
2022-01-28,1,0
2022-01-28,2,0
2022-01-28,3,0
2022-01-28,4,0
2022-01-28,5,0
2022-01-28,6,0
2022-01-28,7,0.06
2022-01-28,8,4.09
2022-01-28,9,6.42
2022-01-28,10,8.66
2022-01-28,11,17.41
2022-01-28,12,15.18
2022-01-28,13,13.73
2022-01-28,14,10.23
2022-01-28,15,9.67
2022-01-28,16,5.07
2022-01-28,17,4.85
2022-01-28,18,0.06
2022-01-28,19,0
2022-01-28,20,0
2022-01-28,21,0
2022-01-28,22,0
2022-01-28,23,0
2022-01-29,0,0
2022-01-29,1,0
2022-01-29,2,0
2022-01-29,3,0
2022-01-29,4,0
2022-01-29,5,0
2022-01-29,6,0
2022-01-29,7,0.06
2022-01-29,8,7.65
2022-01-29,9,29.32
2022-01-29,10,34.55
2022-01-29,11,34.55
2022-01-29,12,34.52
2022-01-29,13,34.58
2022-01-29,14,34.39
2022-01-29,15,25.13
2022-01-29,16,21.04
2022-01-29,17,6.55
2022-01-29,18,0.06
2022-01-29,19,0
2022-01-29,20,0
2022-01-29,21,0
2022-01-29,22,0
2022-01-29,23,0
2022-01-30,0,0
2022-01-30,1,0
2022-01-30,2,0
2022-01-30,3,0
2022-01-30,4,0
2022-01-30,5,0
2022-01-30,6,0
2022-01-30,7,0
2022-01-30,8,0.88
2022-01-30,9,4.31
2022-01-30,10,6.8
2022-01-30,11,11.62
2022-01-30,12,13.38
2022-01-30,13,19.65
2022-01-30,14,22.96
2022-01-30,15,5.07
2022-01-30,16,3.11
2022-01-30,17,1.32
2022-01-30,18,0
2022-01-30,19,0
2022-01-30,20,0
2022-01-30,21,0
2022-01-30,22,0
2022-01-30,23,0
2022-01-31,0,0
2022-01-31,1,0
2022-01-31,2,0
2022-01-31,3,0
2022-01-31,4,0
2022-01-31,5,0
2022-01-31,6,0
2022-01-31,7,0
2022-01-31,8,1.29
2022-01-31,9,3.08
2022-01-31,10,6.86
2022-01-31,11,8.34
2022-01-31,12,13.38
2022-01-31,13,15.08
2022-01-31,14,6.32
2022-01-31,15,6.64
2022-01-31,16,2.74
2022-01-31,17,0.88
2022-01-31,18,0
2022-01-31,19,0
2022-01-31,20,0
2022-01-31,21,0
2022-01-31,22,0
2022-01-31,23,0
2022-02-01,0,0
2022-02-01,1,0
2022-02-01,2,0
2022-02-01,3,0
2022-02-01,4,0
2022-02-01,5,0
2022-02-01,6,0
2022-02-01,7,0.03
2022-02-01,8,1.13
2022-02-01,9,2.33
2022-02-01,10,13.42
2022-02-01,11,5.07
2022-02-01,12,5.95
2022-02-01,13,4.02
2022-02-01,14,24.88
2022-02-01,15,23.72
2022-02-01,16,11.4
2022-02-01,17,4.18
2022-02-01,18,0
2022-02-01,19,0
2022-02-01,20,0
2022-02-01,21,0
2022-02-01,22,0
2022-02-01,23,0
2022-02-02,0,0
2022-02-02,1,0
2022-02-02,2,0
2022-02-02,3,0
2022-02-02,4,0
2022-02-02,5,0
2022-02-02,6,0
2022-02-02,7,0
2022-02-02,8,0.37
2022-02-02,9,2.04
2022-02-02,10,6.04
2022-02-02,11,9.13
2022-02-02,12,7.18
2022-02-02,13,2.61
2022-02-02,14,1.22
2022-02-02,15,1.91
2022-02-02,16,0.28
2022-02-02,17,0.06
2022-02-02,18,0
2022-02-02,19,0
2022-02-02,20,0
2022-02-02,21,0
2022-02-02,22,0
2022-02-02,23,0
2022-02-03,0,0
2022-02-03,1,0
2022-02-03,2,0
2022-02-03,3,0
2022-02-03,4,0
2022-02-03,5,0
2022-02-03,6,0
2022-02-03,7,0.03
2022-02-03,8,1.67
2022-02-03,9,10.7
2022-02-03,10,17.29
2022-02-03,11,16.09
2022-02-03,12,18.14
2022-02-03,13,25.54
2022-02-03,14,14.99
2022-02-03,15,8.66
2022-02-03,16,3.43
2022-02-03,17,0.15
2022-02-03,18,0
2022-02-03,19,0
2022-02-03,20,0
2022-02-03,21,0
2022-02-03,22,0
2022-02-03,23,0
2022-02-04,0,0
2022-02-04,1,0
2022-02-04,2,0
2022-02-04,3,0
2022-02-04,4,0
2022-02-04,5,0
2022-02-04,6,0
2022-02-04,7,0
2022-02-04,8,0.44
2022-02-04,9,2.32
2022-02-04,10,9.91
2022-02-04,11,22.24
2022-02-04,12,29.98
2022-02-04,13,33.29
2022-02-04,14,34.01
2022-02-04,15,16.37
2022-02-04,16,19.43
2022-02-04,17,4.94
2022-02-04,18,0.09
2022-02-04,19,0
2022-02-04,20,0
2022-02-04,21,0
2022-02-04,22,0
2022-02-04,23,0
2022-02-05,0,0
2022-02-05,1,0
2022-02-05,2,0
2022-02-05,3,0
2022-02-05,4,0
2022-02-05,5,0
2022-02-05,6,0
2022-02-05,7,0.12
2022-02-05,8,9.88
2022-02-05,9,31.21
2022-02-05,10,34.55
2022-02-05,11,34.21
2022-02-05,12,34.3
2022-02-05,13,34.55
2022-02-05,14,34.58
2022-02-05,15,34.52
2022-02-05,16,25.32
2022-02-05,17,7.56
2022-02-05,18,0.18
2022-02-05,19,0
2022-02-05,20,0
2022-02-05,21,0
2022-02-05,22,0
2022-02-05,23,0
2022-02-06,0,0
2022-02-06,1,0
2022-02-06,2,0
2022-02-06,3,0
2022-02-06,4,0
2022-02-06,5,0
2022-02-06,6,0
2022-02-06,7,0.12
2022-02-06,8,9.45
2022-02-06,9,29.6
2022-02-06,10,31.5
2022-02-06,11,28.22
2022-02-06,12,34.21
2022-02-06,13,32.44
2022-02-06,14,25.25
2022-02-06,15,32.25
2022-02-06,16,17.08
2022-02-06,17,11.93
2022-02-06,18,0
2022-02-06,19,0
2022-02-06,20,0
2022-02-06,21,0
2022-02-06,22,0
2022-02-06,23,0
2022-02-07,0,0
2022-02-07,1,0
2022-02-07,2,0
2022-02-07,3,0
2022-02-07,4,0
2022-02-07,5,0
2022-02-07,6,0
2022-02-07,7,0.22
2022-02-07,8,9.98
2022-02-07,9,31.34
2022-02-07,10,34.61
2022-02-07,11,34.55
2022-02-07,12,34.56
2022-02-07,13,31.21
2022-02-07,14,28.75
2022-02-07,15,34.42
2022-02-07,16,8.63
2022-02-07,17,1.95
2022-02-07,18,0.06
2022-02-07,19,0
2022-02-07,20,0
2022-02-07,21,0
2022-02-07,22,0
2022-02-07,23,0
2022-02-08,0,0
2022-02-08,1,0
2022-02-08,2,0
2022-02-08,3,0
2022-02-08,4,0
2022-02-08,5,0
2022-02-08,6,0
2022-02-08,7,0
2022-02-08,8,0.43
2022-02-08,9,4.98
2022-02-08,10,15.68
2022-02-08,11,6.54
2022-02-08,12,14.45
2022-02-08,13,22.58
2022-02-08,14,26.71
2022-02-08,15,27.27
2022-02-08,16,25.48
2022-02-08,17,5.79
2022-02-08,18,0.09
2022-02-08,19,0
2022-02-08,20,0
2022-02-08,21,0
2022-02-08,22,0
2022-02-08,23,0
2022-02-09,0,0
2022-02-09,1,0
2022-02-09,2,0
2022-02-09,3,0
2022-02-09,4,0
2022-02-09,5,0
2022-02-09,6,0
2022-02-09,7,0.06
2022-02-09,8,2.86
2022-02-09,9,4.26
2022-02-09,10,2.26
2022-02-09,11,4.34
2022-02-09,12,4.97
2022-02-09,13,5.01
2022-02-09,14,3.65
2022-02-09,15,1.6
2022-02-09,16,1.67
2022-02-09,17,0.87
2022-02-09,18,0
2022-02-09,19,0
2022-02-09,20,0
2022-02-09,21,0
2022-02-09,22,0
2022-02-09,23,0
2022-02-10,0,0
2022-02-10,1,0
2022-02-10,2,0
2022-02-10,3,0
2022-02-10,4,0
2022-02-10,5,0
2022-02-10,6,0
2022-02-10,7,0
2022-02-10,8,1.35
2022-02-10,9,3.14
2022-02-10,10,3.21
2022-02-10,11,21.57
2022-02-10,12,23.9
2022-02-10,13,8.18
2022-02-10,14,6.01
2022-02-10,15,3.77
2022-02-10,16,2.55
2022-02-10,17,2.26
2022-02-10,18,0.24
2022-02-10,19,0
2022-02-10,20,0
2022-02-10,21,0
2022-02-10,22,0
2022-02-10,23,0
2022-02-11,0,0
2022-02-11,1,0
2022-02-11,2,0
2022-02-11,3,0
2022-02-11,4,0
2022-02-11,5,0
2022-02-11,6,0
2022-02-11,7,0.28
2022-02-11,8,12.03
2022-02-11,9,32.31
2022-02-11,10,34.55
2022-02-11,11,34.55
2022-02-11,12,34.58
2022-02-11,13,34.49
2022-02-11,14,34.58
2022-02-11,15,34.55
2022-02-11,16,27.31
2022-02-11,17,9.22
2022-02-11,18,0.31
2022-02-11,19,0
2022-02-11,20,0
2022-02-11,21,0
2022-02-11,22,0
2022-02-11,23,0
2022-02-12,0,0
2022-02-12,1,0
2022-02-12,2,0
2022-02-12,3,0
2022-02-12,4,0
2022-02-12,5,0
2022-02-12,6,0
2022-02-12,7,0.4
2022-02-12,8,12.44
2022-02-12,9,32.82
2022-02-12,10,34.58
2022-02-12,11,34.55
2022-02-12,12,34.58
2022-02-12,13,34.55
2022-02-12,14,34.58
2022-02-12,15,34.52
2022-02-12,16,27.28
2022-02-12,17,9.44
2022-02-12,18,0.31
2022-02-12,19,0
2022-02-12,20,0
2022-02-12,21,0
2022-02-12,22,0
2022-02-12,23,0
2022-02-13,0,0
2022-02-13,1,0
2022-02-13,2,0
2022-02-13,3,0
2022-02-13,4,0
2022-02-13,5,0
2022-02-13,6,0
2022-02-13,7,0.4
2022-02-13,8,12.5
2022-02-13,9,32.69
2022-02-13,10,34.58
2022-02-13,11,34.55
2022-02-13,12,34.58
2022-02-13,13,34.58
2022-02-13,14,34.49
2022-02-13,15,34.52
2022-02-13,16,25.16
2022-02-13,17,8.78
2022-02-13,18,0.5
2022-02-13,19,0
2022-02-13,20,0
2022-02-13,21,0
2022-02-13,22,0
2022-02-13,23,0
2022-02-14,0,0
2022-02-14,1,0
2022-02-14,2,0
2022-02-14,3,0
2022-02-14,4,0
2022-02-14,5,0
2022-02-14,6,0
2022-02-14,7,0.22
2022-02-14,8,10.83
2022-02-14,9,31.18
2022-02-14,10,34.58
2022-02-14,11,34.55
2022-02-14,12,34.58
2022-02-14,13,34.58
2022-02-14,14,34.55
2022-02-14,15,34.58
2022-02-14,16,27.5
2022-02-14,17,9.63
2022-02-14,18,0.41
2022-02-14,19,0
2022-02-14,20,0
2022-02-14,21,0
2022-02-14,22,0
2022-02-14,23,0
2022-02-15,0,0
2022-02-15,1,0
2022-02-15,2,0
2022-02-15,3,0
2022-02-15,4,0
2022-02-15,5,0
2022-02-15,6,0
2022-02-15,7,0.37
2022-02-15,8,12.44
2022-02-15,9,32.41
2022-02-15,10,34.61
2022-02-15,11,34.55
2022-02-15,12,34.58
2022-02-15,13,34.58
2022-02-15,14,34.55
2022-02-15,15,34.59
2022-02-15,16,27.11
2022-02-15,17,9.61
2022-02-15,18,0.47
2022-02-15,19,0
2022-02-15,20,0
2022-02-15,21,0
2022-02-15,22,0
2022-02-15,23,0
2022-02-16,0,0
2022-02-16,1,0
2022-02-16,2,0
2022-02-16,3,0
2022-02-16,4,0
2022-02-16,5,0
2022-02-16,6,0
2022-02-16,7,0.37
2022-02-16,8,11.36
2022-02-16,9,31.56
2022-02-16,10,34.55
2022-02-16,11,34.58
2022-02-16,12,34.55
2022-02-16,13,34.58
2022-02-16,14,34.11
2022-02-16,15,34.58
2022-02-16,16,28.31
2022-02-16,17,10.17
2022-02-16,18,0.41
2022-02-16,19,0
2022-02-16,20,0
2022-02-16,21,0
2022-02-16,22,0
2022-02-16,23,0
2022-02-17,0,0
2022-02-17,1,0
2022-02-17,2,0
2022-02-17,3,0
2022-02-17,4,0
2022-02-17,5,0
2022-02-17,6,0
2022-02-17,7,0.27
2022-02-17,8,9.16
2022-02-17,9,32.56
2022-02-17,10,34.4
2022-02-17,11,34.55
2022-02-17,12,34.58
2022-02-17,13,34.58
2022-02-17,14,34.52
2022-02-17,15,32.09
2022-02-17,16,16.66
2022-02-17,17,9
2022-02-17,18,0.62
2022-02-17,19,0
2022-02-17,20,0
2022-02-17,21,0
2022-02-17,22,0
2022-02-17,23,0
2022-02-18,0,0
2022-02-18,1,0
2022-02-18,2,0
2022-02-18,3,0
2022-02-18,4,0
2022-02-18,5,0
2022-02-18,6,0
2022-02-18,7,0.34
2022-02-18,8,9.19
2022-02-18,9,28.85
2022-02-18,10,34.55
2022-02-18,11,34.58
2022-02-18,12,34.58
2022-02-18,13,34.55
2022-02-18,14,34.58
2022-02-18,15,33.64
2022-02-18,16,21.73
2022-02-18,17,8.18
2022-02-18,18,0.59
2022-02-18,19,0
2022-02-18,20,0
2022-02-18,21,0
2022-02-18,22,0
2022-02-18,23,0
2022-02-19,0,0
2022-02-19,1,0
2022-02-19,2,0
2022-02-19,3,0
2022-02-19,4,0
2022-02-19,5,0
2022-02-19,6,0
2022-02-19,7,0
2022-02-19,8,1.04
2022-02-19,9,9.79
2022-02-19,10,31.91
2022-02-19,11,34.58
2022-02-19,12,34.55
2022-02-19,13,34.58
2022-02-19,14,34.55
2022-02-19,15,34.58
2022-02-19,16,27.56
2022-02-19,17,10.3
2022-02-19,18,0.68
2022-02-19,19,0
2022-02-19,20,0
2022-02-19,21,0
2022-02-19,22,0
2022-02-19,23,0
2022-02-20,0,0
2022-02-20,1,0
2022-02-20,2,0
2022-02-20,3,0
2022-02-20,4,0
2022-02-20,5,0
2022-02-20,6,0
2022-02-20,7,0.53
2022-02-20,8,15
2022-02-20,9,33.63
2022-02-20,10,34.49
2022-02-20,11,33.1
2022-02-20,12,31.28
2022-02-20,13,33.64
2022-02-20,14,34.52
2022-02-20,15,34.46
2022-02-20,16,27.31
2022-02-20,17,10.48
2022-02-20,18,0.66
2022-02-20,19,0
2022-02-20,20,0
2022-02-20,21,0
2022-02-20,22,0
2022-02-20,23,0
2022-02-21,0,0
2022-02-21,1,0
2022-02-21,2,0
2022-02-21,3,0
2022-02-21,4,0
2022-02-21,5,0
2022-02-21,6,0
2022-02-21,7,0.06
2022-02-21,8,2.29
2022-02-21,9,8.69
2022-02-21,10,11.08
2022-02-21,11,14.01
2022-02-21,12,19.52
2022-02-21,13,20.88
2022-02-21,14,28.53
2022-02-21,15,24.75
2022-02-21,16,9.79
2022-02-21,17,3.9
2022-02-21,18,0.5
2022-02-21,19,0
2022-02-21,20,0
2022-02-21,21,0
2022-02-21,22,0
2022-02-21,23,0
2022-02-22,0,0
2022-02-22,1,0
2022-02-22,2,0
2022-02-22,3,0
2022-02-22,4,0
2022-02-22,5,0
2022-02-22,6,0
2022-02-22,7,0.31
2022-02-22,8,4.53
2022-02-22,9,4.03
2022-02-22,10,7.52
2022-02-22,11,11.02
2022-02-22,12,4.09
2022-02-22,13,10.14
2022-02-22,14,8.72
2022-02-22,15,4.62
2022-02-22,16,10.48
2022-02-22,17,8.72
2022-02-22,18,1.03
2022-02-22,19,0
2022-02-22,20,0
2022-02-22,21,0
2022-02-22,22,0
2022-02-22,23,0
2022-02-23,0,0
2022-02-23,1,0
2022-02-23,2,0
2022-02-23,3,0
2022-02-23,4,0
2022-02-23,5,0
2022-02-23,6,0
2022-02-23,7,0.81
2022-02-23,8,12.72
2022-02-23,9,15.56
2022-02-23,10,30.33
2022-02-23,11,32.79
2022-02-23,12,34.58
2022-02-23,13,34.58
2022-02-23,14,34.58
2022-02-23,15,34.36
2022-02-23,16,28.28
2022-02-23,17,10.83
2022-02-23,18,0.44
2022-02-23,19,0
2022-02-23,20,0
2022-02-23,21,0
2022-02-23,22,0
2022-02-23,23,0
2022-02-24,0,0
2022-02-24,1,0
2022-02-24,2,0
2022-02-24,3,0
2022-02-24,4,0
2022-02-24,5,0
2022-02-24,6,0
2022-02-24,7,0.15
2022-02-24,8,0.88
2022-02-24,9,2.54
2022-02-24,10,8.63
2022-02-24,11,6.77
2022-02-24,12,14.89
2022-02-24,13,9.13
2022-02-24,14,6.92
2022-02-24,15,5.13
2022-02-24,16,0.97
2022-02-24,17,0.4
2022-02-24,18,0.5
2022-02-24,19,0
2022-02-24,20,0
2022-02-24,21,0
2022-02-24,22,0
2022-02-24,23,0
2022-02-25,0,0
2022-02-25,1,0
2022-02-25,2,0
2022-02-25,3,0
2022-02-25,4,0
2022-02-25,5,0
2022-02-25,6,0
2022-02-25,7,0.97
2022-02-25,8,5.57
